"tax_id","parent_id","rank","tax_name","root","root_","superkingdom","superkingdom_","superkingdom__","superkingdom___","superkingdom____","superkingdom_____","phylum","phylum_","phylum__","subphylum","class","class_","class__","subclass","order","order_","order__","suborder","family","family_","family__","family___","subfamily","tribe","genus","genus_","subgenus","species_group","species_subgroup","species","species_","species__","species___","subspecies","subspecies_","subspecies__","subspecies___"
"2623546","1298","genus_","unclassified Deinococcus","1","131567","2","1783272","","","","","1297","","","","188787","","","","118964","","","","183710","","","","","","1298","2623546","","","","","","","","","","",""
"2080419","2623546","species","Deinococcus sp. NW-56","1","131567","2","1783272","","","","","1297","","","","188787","","","","118964","","","","183710","","","","","","1298","2623546","","","","2080419","","","","","","",""
"2489213","2623546","species","Deinococcus sp. S14-83","1","131567","2","1783272","","","","","1297","","","","188787","","","","118964","","","","183710","","","","","","1298","2623546","","","","2489213","","","","","","",""
"2652443","2623546","species","Deinococcus sp. AJ005","1","131567","2","1783272","","","","","1297","","","","188787","","","","118964","","","","183710","","","","","","1298","2623546","","","","2652443","","","","","","",""
"332247","118964","family","Trueperaceae","1","131567","2","1783272","","","","","1297","","","","188787","","","","118964","","","","332247","","","","","","","","","","","","","","","","","",""
"332248","332247","genus","Truepera","1","131567","2","1783272","","","","","1297","","","","188787","","","","118964","","","","332247","","","","","","332248","","","","","","","","","","","",""
"332249","332248","species","Truepera radiovictrix","1","131567","2","1783272","","","","","1297","","","","188787","","","","118964","","","","332247","","","","","","332248","","","","","332249","","","","","","",""
"649638","332249","species_","Truepera radiovictrix DSM 17093","1","131567","2","1783272","","","","","1297","","","","188787","","","","118964","","","","332247","","","","","","332248","","","","","332249","649638","","","","","",""
"68933","188787","order","Thermales","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","","","","","","","","","","","","","","","","","","",""
"188786","68933","family","Thermaceae","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","","","","","","","","","","","","",""
"186191","188786","genus","Marinithermus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","186191","","","","","","","","","","","",""
"186192","186191","species","Marinithermus hydrothermalis","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","186191","","","","","186192","","","","","","",""
"869210","186192","species_","Marinithermus hydrothermalis DSM 14884","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","186191","","","","","186192","869210","","","","","",""
"208447","188786","genus","Oceanithermus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","208447","","","","","","","","","","","",""
"187137","208447","species","Oceanithermus profundus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","208447","","","","","187137","","","","","","",""
"670487","187137","species_","Oceanithermus profundus DSM 14977","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","208447","","","","","187137","670487","","","","","",""
"270","188786","genus","Thermus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","","","","","","","",""
"2483360","270","species","Thermus caldilimi","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","2483360","","","","","","",""
"271","270","species","Thermus aquaticus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","271","","","","","","",""
"498848","271","species_","Thermus aquaticus Y51MC23","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","271","498848","","","","","",""
"274","270","species","Thermus thermophilus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","274","","","","","","",""
"262724","274","species_","Thermus thermophilus HB27","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","274","262724","","","","","",""
"300852","274","species_","Thermus thermophilus HB8","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","274","300852","","","","","",""
"762633","274","species_","Thermus thermophilus SG0.5JP17-16","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","274","762633","","","","","",""
"798128","274","species_","Thermus thermophilus JL-18","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","274","798128","","","","","",""
"37636","270","species","Thermus scotoductus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","37636","","","","","","",""
"743525","37636","species_","Thermus scotoductus SA-01","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","37636","743525","","","","","",""
"456163","270","species","Thermus parvatiensis","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","456163","","","","","","",""
"56956","270","species","Thermus brockianus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","56956","","","","","","",""
"56957","270","species","Thermus oshimai","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","56957","","","","","","",""
"751945","56957","species_","Thermus oshimai JL-2","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","","","","","56957","751945","","","","","",""
"2619321","270","genus_","unclassified Thermus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","2619321","","","","","","","","","","",""
"1111069","2619321","species","Thermus sp. CCB_US3_UF1","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","270","2619321","","","","1111069","","","","","","",""
"65551","188786","genus","Meiothermus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","65551","","","","","","","","","","","",""
"277","65551","species","Meiothermus ruber","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","65551","","","","","277","","","","","","",""
"504728","277","species_","Meiothermus ruber DSM 1279","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","65551","","","","","277","504728","","","","","",""
"52022","65551","species","Meiothermus silvanus","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","65551","","","","","52022","","","","","","",""
"526227","52022","species_","Meiothermus silvanus DSM 9946","1","131567","2","1783272","","","","","1297","","","","188787","","","","68933","","","","188786","","","","","","65551","","","","","52022","526227","","","","","",""
"200795","1783272","phylum","Chloroflexi <Chloroflexi>","1","131567","2","1783272","","","","","200795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1382928","200795","class","Ardenticatenia","1","131567","2","1783272","","","","","200795","","","","1382928","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1382929","1382928","order","Ardenticatenales","1","131567","2","1783272","","","","","200795","","","","1382928","","","","1382929","","","","","","","","","","","","","","","","","","","","","",""
"1382930","1382929","family","Ardenticatenaceae","1","131567","2","1783272","","","","","200795","","","","1382928","","","","1382929","","","","1382930","","","","","","","","","","","","","","","","","",""
"1988031","1382930","genus","Candidatus Promineofilum","1","131567","2","1783272","","","","","200795","","","","1382928","","","","1382929","","","","1382930","","","","","","1988031","","","","","","","","","","","",""
